station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
OOA,2026-01-25 06:35,6.40,1.40,79.43,70.00,6.00,0.00,30.35,M,4.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-5.30,KOOA 250635Z AUTO 07006KT 4SM CLR M14/M17 A3035 RMK AO2 T11421170,M
OOA,2026-01-25 06:55,6.40,1.20,78.69,70.00,7.00,0.00,30.34,M,4.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-6.43,KOOA 250655Z AUTO 07007KT 4SM CLR M14/M17 A3034 RMK AO2 T11421171,M
OOA,2026-01-25 07:15,6.00,0.50,77.56,60.00,6.00,0.00,30.34,M,5.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-5.78,KOOA 250715Z AUTO 06006KT 5SM CLR M14/M17 A3034 RMK AO2 T11451175,M
OOA,2026-01-25 07:35,6.00,0.70,78.29,50.00,6.00,0.00,30.33,M,7.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-5.78,KOOA 250735Z AUTO 05006KT 7SM CLR M14/M17 A3033 RMK AO2 T11451174,M
OOA,2026-01-25 07:55,6.00,0.00,75.76,40.00,7.00,0.00,30.32,M,7.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-6.91,KOOA 250755Z AUTO 04007KT 7SM CLR M14/M18 A3032 RMK AO2 T11451177,M
OOA,2026-01-25 08:15,6.00,0.30,76.84,40.00,7.00,0.00,30.31,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-6.91,KOOA 250815Z AUTO 04007KT 10SM CLR M14/M18 A3031 RMK AO2 T11451176,M
OOA,2026-01-25 08:35,6.00,-0.80,72.97,30.00,7.00,0.00,30.31,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-6.91,KOOA 250835Z AUTO 03007KT 10SM CLR M14/M18 A3031 RMK AO2 T11451182,M
OOA,2026-01-25 08:55,6.00,-1.30,71.26,30.00,6.00,0.00,30.31,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-5.78,KOOA 250855Z AUTO 03006KT 10SM CLR M14/M18 A3031 RMK AO2 T11451185,M
OOA,2026-01-25 09:15,6.00,-2.00,68.94,20.00,7.00,0.00,30.31,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-6.91,KOOA 250915Z AUTO 02007KT 10SM CLR M14/M19 A3031 RMK AO2 T11451188,M
OOA,2026-01-25 09:35,6.00,-2.20,68.29,30.00,8.00,0.00,30.29,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-7.91,KOOA 250935Z AUTO 03008KT 10SM CLR M14/M19 A3029 RMK AO2 T11451190,M
OOA,2026-01-25 09:55,5.70,-2.20,69.23,20.00,9.00,0.00,30.28,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-9.19,KOOA 250955Z AUTO 02009KT 10SM CLR M15/M19 A3028 RMK AO2 T11461190,M
OOA,2026-01-25 10:15,5.50,-2.00,70.53,20.00,8.00,0.00,30.29,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-8.53,KOOA 251015Z AUTO 02008KT 10SM CLR M15/M19 A3029 RMK AO2 T11471188,M
OOA,2026-01-25 10:35,5.40,-2.20,70.19,20.00,7.00,0.00,30.28,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-7.64,KOOA 251035Z AUTO 02007KT 10SM CLR M15/M19 A3028 RMK AO2 T11481190,M
OOA,2026-01-25 10:55,5.00,-2.00,72.17,10.00,9.00,0.00,30.28,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-10.06,KOOA 251055Z AUTO 01009KT 10SM CLR M15/M19 A3028 RMK AO2 T11501189,M
OOA,2026-01-25 11:15,4.60,-2.20,72.81,10.00,9.00,0.00,30.27,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-10.56,KOOA 251115Z AUTO 01009KT 10SM CLR M15/M19 A3027 RMK AO2 T11521190,M
OOA,2026-01-25 11:35,4.00,-3.00,72.05,20.00,8.00,0.00,30.28,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-10.38,KOOA 251135Z AUTO 02008KT 10SM CLR M15/M19 A3028 RMK AO2 T11551195,M
OOA,2026-01-25 11:55,4.00,-3.00,72.05,10.00,7.00,0.00,30.28,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-9.35,KOOA 251155Z AUTO 01007KT 10SM CLR M15/M19 A3028 RMK AO2 T11551194 11141 21155,M
OOA,2026-01-25 12:15,4.00,-3.30,71.03,10.00,8.00,0.00,30.27,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-10.38,KOOA 251215Z AUTO 01008KT 10SM CLR M15/M20 A3027 RMK AO2 T11551196,M
OOA,2026-01-25 12:35,4.00,-4.00,68.69,10.00,8.00,0.00,30.27,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-10.38,KOOA 251235Z AUTO 01008KT 10SM CLR M16/M20 A3027 RMK AO2 T11561199,M
OOA,2026-01-25 12:55,4.00,-4.00,68.69,10.00,10.00,0.00,30.27,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-12.14,KOOA 251255Z AUTO 01010KT 10SM CLR M16/M20 A3027 RMK AO2 T11561199,M
OOA,2026-01-25 13:15,3.60,-4.00,69.97,10.00,10.00,0.00,30.26,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-12.65,KOOA 251315Z AUTO 01010KT 10SM CLR M16/M20 A3026 RMK AO2 T11581200,M
OOA,2026-01-25 13:35,3.00,-4.70,69.56,20.00,9.00,0.00,30.26,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-12.55,KOOA 251335Z AUTO 02009KT 10SM CLR M16/M20 A3026 RMK AO2 T11611204,M
OOA,2026-01-25 13:55,3.20,-4.50,69.59,360.00,8.00,0.00,30.28,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-11.36,KOOA 251355Z AUTO 36008KT 10SM CLR M16/M20 A3028 RMK AO2 T11601203,M
OOA,2026-01-25 14:15,3.00,-5.00,68.57,10.00,8.00,0.00,30.27,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-11.61,KOOA 251415Z AUTO 01008KT 10SM CLR M16/M20 A3027 RMK AO2 T11611205,M
OOA,2026-01-25 14:35,3.20,-5.00,67.94,10.00,8.00,0.00,30.26,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-11.36,KOOA 251435Z AUTO 01008KT 10SM CLR M16/M20 A3026 RMK AO2 T11601205,M
OOA,2026-01-25 14:55,4.60,-5.00,63.69,10.00,9.00,0.00,30.25,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-10.56,KOOA 251455Z AUTO 01009KT 10SM CLR M15/M20 A3025 RMK AO2 T11521205,M
OOA,2026-01-25 15:15,5.50,-4.40,62.91,10.00,12.00,0.00,30.25,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-11.73,KOOA 251515Z AUTO 01012KT 10SM CLR M15/M20 A3025 RMK AO2 T11471202,M
OOA,2026-01-25 15:35,6.00,-4.70,60.61,360.00,11.00,0.00,30.27,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-10.39,KOOA 251535Z AUTO 36011KT 10SM CLR M14/M20 A3027 RMK AO2 T11441204,M
OOA,2026-01-25 15:55,6.40,-4.70,59.52,360.00,10.00,0.00,30.29,M,10.00,14.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-9.13,KOOA 251555Z AUTO 36010G14KT 10SM CLR M14/M20 A3029 RMK AO2 T11421204,M
OOA,2026-01-25 16:15,7.30,-4.00,59.08,350.00,10.00,0.00,30.27,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-8.01,KOOA 251615Z AUTO 35010KT 10SM CLR M14/M20 A3027 RMK AO2 T11371199,M
OOA,2026-01-25 16:35,8.60,-2.40,60.13,10.00,10.00,0.00,30.27,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-6.38,KOOA 251635Z AUTO 01010KT 10SM CLR M13/M19 A3027 RMK AO2 T11301191,M
OOA,2026-01-25 16:55,8.60,-3.00,58.44,350.00,10.00,0.00,30.27,M,10.00,16.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-6.38,KOOA 251655Z AUTO 35010G16KT 10SM CLR M13/M19 A3027 RMK AO2 T11301194,M
OOA,2026-01-25 17:15,10.00,-2.00,57.55,350.00,11.00,0.00,30.27,M,10.00,16.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-5.34,KOOA 251715Z AUTO 35011G16KT 10SM CLR M12/M19 A3027 RMK AO2 T11221188,M
OOA,2026-01-25 17:35,10.60,-2.20,55.50,340.00,9.00,0.00,30.27,M,10.00,16.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-3.10,KOOA 251735Z AUTO 34009G16KT 10SM CLR M12/M19 A3027 RMK AO2 T11191190,M
OOA,2026-01-25 17:55,11.70,-1.70,54.12,360.00,10.00,0.00,30.27,M,10.00,14.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-2.49,KOOA 251755Z AUTO 36010G14KT 10SM CLR M11/M19 A3027 RMK AO2 T11131187 11112 21161,M
OOA,2026-01-25 18:15,12.20,-1.30,53.94,340.00,10.00,0.00,30.26,M,10.00,15.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-1.86,KOOA 251815Z AUTO 34010G15KT 10SM CLR M11/M18 A3026 RMK AO2 T11101185,M
OOA,2026-01-25 18:35,12.70,-1.00,53.51,360.00,13.00,0.00,30.25,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-3.16,KOOA 251835Z AUTO 36013KT 10SM CLR M11/M18 A3025 RMK AO2 T11071184,M
OOA,2026-01-25 18:55,13.60,-0.40,52.91,360.00,13.00,0.00,30.25,M,10.00,17.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-2.00,KOOA 251855Z AUTO 36013G17KT 10SM CLR M10/M18 A3025 RMK AO2 T11021180,M
OOA,2026-01-25 19:15,14.00,-1.00,50.54,330.00,13.00,0.00,30.25,M,10.00,16.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-1.49,KOOA 251915Z AUTO 33013G16KT 10SM CLR M10/M18 A3025 RMK AO2 T11011184,M
OOA,2026-01-25 19:35,14.40,-0.40,51.08,330.00,13.00,0.00,30.25,M,10.00,16.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-0.98,KOOA 251935Z AUTO 33013G16KT 10SM CLR M10/M18 A3025 RMK AO2 T10981180,M
OOA,2026-01-25 19:55,14.50,-2.00,47.16,360.00,10.00,0.00,30.25,M,10.00,15.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,1.02,KOOA 251955Z AUTO 36010G15KT 10SM CLR M10/M19 A3025 RMK AO2 T10971188,M
OOA,2026-01-25 20:15,14.70,-2.20,46.31,340.00,15.00,0.00,30.25,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-1.65,KOOA 252015Z AUTO 34015KT 10SM CLR M10/M19 A3025 RMK AO2 T10961190,M
OOA,2026-01-25 20:35,15.00,-2.60,44.84,340.00,11.00,0.00,30.25,M,10.00,16.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0.98,KOOA 252035Z AUTO 34011G16KT 10SM CLR M09/M19 A3025 RMK AO2 T10941192,M
OOA,2026-01-25 20:55,14.70,-4.00,42.50,340.00,12.00,0.00,30.26,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-0.02,KOOA 252055Z AUTO 34012KT 10SM CLR M10/M20 A3026 RMK AO2 T10961201,M
OOA,2026-01-25 21:15,14.40,-4.70,41.64,340.00,10.00,0.00,30.26,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0.90,KOOA 252115Z AUTO 34010KT 10SM CLR M10/M20 A3026 RMK AO2 T10981204,M
OOA,2026-01-25 21:35,14.50,-4.00,42.87,340.00,14.00,0.00,30.26,M,10.00,17.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-1.40,KOOA 252135Z AUTO 34014G17KT 10SM CLR M10/M20 A3026 RMK AO2 T10971199,M
OOA,2026-01-25 21:55,14.00,-5.00,41.77,340.00,14.00,0.00,30.27,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-2.04,KOOA 252155Z AUTO 34014KT 10SM CLR M10/M21 A3027 RMK AO2 T11011206,M
OOA,2026-01-25 22:15,13.30,-4.40,44.34,350.00,14.00,0.00,30.27,M,10.00,19.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-2.94,KOOA 252215Z AUTO 35014G19KT 10SM CLR M10/M20 A3027 RMK AO2 T11041202,M
OOA,2026-01-25 22:35,12.40,-5.00,44.82,340.00,13.00,0.00,30.27,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-3.54,KOOA 252235Z AUTO 34013KT 10SM CLR M11/M20 A3027 RMK AO2 T11091205,M
OOA,2026-01-25 22:55,11.30,-5.60,45.72,340.00,13.00,0.00,30.28,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-4.95,KOOA 252255Z AUTO 34013KT 10SM CLR M11/M21 A3028 RMK AO2 T11151209,M
OOA,2026-01-25 23:15,10.20,-5.00,49.43,350.00,10.00,0.00,30.28,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-4.37,KOOA 252315Z AUTO 35010KT 10SM CLR M12/M21 A3028 RMK AO2 T11211206,M
OOA,2026-01-25 23:35,9.00,-5.00,52.16,350.00,9.00,0.00,30.29,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-5.09,KOOA 252335Z AUTO 35009KT 10SM CLR M13/M21 A3029 RMK AO2 T11271206,M
OOA,2026-01-25 23:55,8.60,-6.00,50.60,350.00,11.00,0.00,30.29,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-7.10,KOOA 252355Z AUTO 35011KT 10SM CLR M13/M21 A3029 RMK AO2 T11301211 11093 21130,M
OOA,2026-01-26 00:15,7.70,-5.40,54.25,360.00,9.00,0.00,30.30,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-6.70,KOOA 260015Z AUTO 36009KT 10SM CLR M13/M21 A3030 RMK AO2 T11351208,M
OOA,2026-01-26 00:35,7.30,-5.00,56.32,350.00,9.00,0.00,30.31,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-7.20,KOOA 260035Z AUTO 35009KT 10SM CLR M14/M21 A3031 RMK AO2 T11371206,M
OOA,2026-01-26 00:55,6.80,-5.00,57.61,340.00,9.00,0.00,30.32,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-7.82,KOOA 260055Z AUTO 34009KT 10SM CLR M14/M20 A3032 RMK AO2 T11401205,M
OOA,2026-01-26 01:15,6.40,-4.50,60.09,340.00,11.00,0.00,30.32,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-9.89,KOOA 260115Z AUTO 34011KT 10SM CLR M14/M20 A3032 RMK AO2 T11421203,M
OOA,2026-01-26 01:35,6.00,-4.50,61.20,340.00,10.00,0.00,30.33,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-9.64,KOOA 260135Z AUTO 34010KT 10SM CLR M14/M20 A3033 RMK AO2 T11451203,M
OOA,2026-01-26 01:55,5.50,-4.50,62.61,340.00,9.00,0.00,30.34,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-9.44,KOOA 260155Z AUTO 34009KT 10SM CLR M15/M20 A3034 RMK AO2 T11471203,M
OOA,2026-01-26 02:15,5.00,-4.50,64.06,340.00,9.00,0.00,30.34,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-10.06,KOOA 260215Z AUTO 34009KT 10SM CLR M15/M20 A3034 RMK AO2 T11501203,M
OOA,2026-01-26 02:35,5.00,-4.00,65.61,340.00,11.00,0.00,30.34,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-11.65,KOOA 260235Z AUTO 34011KT 10SM CLR M15/M20 A3034 RMK AO2 T11501201,M
OOA,2026-01-26 02:55,4.60,-4.00,66.82,340.00,10.00,0.00,30.35,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-11.39,KOOA 260255Z AUTO 34010KT 10SM CLR M15/M20 A3035 RMK AO2 T11521200,M
OOA,2026-01-26 03:15,5.00,-4.00,65.61,340.00,11.00,0.00,30.36,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-11.65,KOOA 260315Z AUTO 34011KT 10SM CLR M15/M20 A3036 RMK AO2 T11511199,M
OOA,2026-01-26 03:35,4.50,-4.00,67.13,330.00,9.00,0.00,30.37,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-10.68,KOOA 260335Z AUTO 33009KT 10SM CLR M15/M20 A3037 RMK AO2 T11531199,M
OOA,2026-01-26 03:55,4.00,-3.60,70.02,330.00,9.00,0.00,30.38,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-11.30,KOOA 260355Z AUTO 33009KT 10SM CLR M15/M20 A3038 RMK AO2 T11551198,M
OOA,2026-01-26 04:15,3.60,-3.60,71.32,330.00,7.00,0.00,30.39,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-9.84,KOOA 260415Z AUTO 33007KT 10SM CLR M16/M20 A3039 RMK AO2 T11581198,M
OOA,2026-01-26 04:35,3.20,-3.50,73.00,330.00,8.00,0.00,30.39,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-11.36,KOOA 260435Z AUTO 33008KT 10SM CLR M16/M20 A3039 RMK AO2 T11601197,M
OOA,2026-01-26 04:55,2.30,-4.00,74.31,330.00,6.00,0.00,30.39,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-10.24,KOOA 260455Z AUTO 33006KT 10SM CLR M16/M20 A3039 RMK AO2 T11651200,M
OOA,2026-01-26 05:15,1.40,-4.40,76.02,310.00,4.00,0.00,30.40,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-8.31,KOOA 260515Z AUTO 31004KT 10SM CLR M17/M20 A3040 RMK AO2 T11701202,M
OOA,2026-01-26 05:35,0.50,-5.00,77.03,310.00,4.00,0.00,30.40,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-9.36,KOOA 260535Z AUTO 31004KT 10SM CLR M17/M21 A3040 RMK AO2 T11751206,M
OOA,2026-01-26 05:55,0.00,-5.00,78.85,310.00,4.00,0.00,30.40,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-9.95,KOOA 260555Z AUTO 31004KT 10SM CLR M18/M21 A3040 RMK AO2 T11771206 11130 21177 410931177,M
OOA,2026-01-26 06:15,-0.80,-5.80,78.78,330.00,4.00,0.00,30.39,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-10.88,KOOA 260615Z AUTO 33004KT 10SM CLR M18/M21 A3039 RMK AO2 T11821210,M
OOA,2026-01-26 06:35,-0.40,-5.40,78.82,310.00,8.00,0.00,30.40,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-15.80,KOOA 260635Z AUTO 31008KT 10SM CLR M18/M21 A3040 RMK AO2 T11801208,M
OOA,2026-01-26 06:55,-0.20,-5.40,78.08,300.00,5.00,0.00,30.39,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-11.85,KOOA 260655Z AUTO 30005KT 10SM CLR M18/M21 A3039 RMK AO2 T11791208,M
OOA,2026-01-26 07:15,-1.30,-6.00,79.89,310.00,6.00,0.00,30.40,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-14.58,KOOA 260715Z AUTO 31006KT 10SM CLR M18/M21 A3040 RMK AO2 T11851211,M
OOA,2026-01-26 07:35,-1.00,-5.80,79.53,310.00,6.00,0.00,30.40,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-14.21,KOOA 260735Z AUTO 31006KT 10SM CLR M18/M21 A3040 RMK AO2 T11831210,M
OOA,2026-01-26 07:55,-1.00,-6.00,78.76,300.00,5.00,0.00,30.41,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-12.80,KOOA 260755Z AUTO 30005KT 10SM CLR M18/M21 A3041 RMK AO2 T11831211,M
OOA,2026-01-26 08:15,-1.00,-5.80,79.53,290.00,6.00,0.00,30.41,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-14.21,KOOA 260815Z AUTO 29006KT 10SM CLR M18/M21 A3041 RMK AO2 T11841210,M
OOA,2026-01-26 08:35,-0.40,-5.30,79.20,290.00,6.00,0.00,30.42,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-13.49,KOOA 260835Z AUTO 29006KT 10SM CLR M18/M21 A3042 RMK AO2 T11801207,M
OOA,2026-01-26 08:55,0.00,-4.70,80.00,300.00,8.00,0.00,30.42,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-15.31,KOOA 260855Z AUTO 30008KT 10SM CLR M18/M20 A3042 RMK AO2 T11771204,M
OOA,2026-01-26 09:15,-0.20,-5.00,79.60,300.00,7.00,0.00,30.42,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-14.47,KOOA 260915Z AUTO 30007KT 10SM CLR M18/M20 A3042 RMK AO2 T11791205,M
OOA,2026-01-26 09:35,-0.40,-5.00,80.35,300.00,7.00,0.00,30.42,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-14.71,KOOA 260935Z AUTO 30007KT 10SM CLR M18/M20 A3042 RMK AO2 T11801205,M
OOA,2026-01-26 09:55,1.00,-3.60,80.47,310.00,10.00,0.00,30.42,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-15.91,KOOA 260955Z AUTO 31010KT 10SM CLR M17/M20 A3042 RMK AO2 T11721198,M
OOA,2026-01-26 10:15,1.40,-3.60,78.98,320.00,9.00,0.00,30.42,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-14.54,KOOA 261015Z AUTO 32009KT 10SM CLR M17/M20 A3042 RMK AO2 T11701198,M
OOA,2026-01-26 10:35,1.00,-4.00,78.95,320.00,8.00,0.00,30.42,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-14.07,KOOA 261035Z AUTO 32008KT 10SM CLR M17/M20 A3042 RMK AO2 T11721200,M
OOA,2026-01-26 10:55,0.50,-4.00,80.81,320.00,7.00,0.00,30.42,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-13.62,KOOA 261055Z AUTO 32007KT 10SM CLR M17/M20 A3042 RMK AO2 T11751201,M
OOA,2026-01-26 11:15,-0.40,-5.00,80.35,310.00,8.00,0.00,30.42,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-15.80,KOOA 261115Z AUTO 31008KT 10SM CLR M18/M21 A3042 RMK AO2 T11801206,M
OOA,2026-01-26 11:35,0.00,-5.00,78.85,310.00,8.00,0.00,30.42,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-15.31,KOOA 261135Z AUTO 31008KT 10SM CLR M18/M20 A3042 RMK AO2 T11781205,M
OOA,2026-01-26 11:55,-1.50,-6.00,80.64,300.00,6.00,0.00,30.42,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-14.82,KOOA 261155Z AUTO 30006KT 10SM CLR M19/M21 A3042 RMK AO2 T11861212 11170 21187,M
OOA,2026-01-26 12:15,-1.30,-5.40,82.23,300.00,8.00,0.00,30.42,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-16.91,KOOA 261215Z AUTO 30008KT 10SM CLR M18/M21 A3042 RMK AO2 T11851208,M
OOA,2026-01-26 12:35,-0.60,-5.00,81.11,300.00,8.00,0.00,30.42,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-16.04,KOOA 261235Z AUTO 30008KT 10SM CLR M18/M21 A3042 RMK AO2 T11811206,M
OOA,2026-01-26 12:55,-1.00,-5.80,79.53,310.00,10.00,0.00,30.43,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-18.41,KOOA 261255Z AUTO 31010KT 10SM CLR M18/M21 A3043 RMK AO2 T11831210,M
OOA,2026-01-26 13:15,-1.00,-6.50,76.88,300.00,10.00,0.00,30.42,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-18.41,KOOA 261315Z AUTO 30010KT 10SM CLR M18/M21 A3042 RMK AO2 T11831214,M
OOA,2026-01-26 13:35,-1.50,-7.20,76.09,290.00,9.00,0.00,30.43,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-18.14,KOOA 261335Z AUTO 29009KT 10SM CLR M19/M22 A3043 RMK AO2 T11861218,M
OOA,2026-01-26 13:55,-1.30,-7.60,73.92,290.00,8.00,0.00,30.42,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-16.91,KOOA 261355Z AUTO 29008KT 10SM CLR M18/M22 A3042 RMK AO2 T11851220,M
OOA,2026-01-26 14:15,-0.20,-7.40,70.87,300.00,9.00,0.00,30.42,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-16.52,KOOA 261415Z AUTO 30009KT 10SM CLR M18/M22 A3042 RMK AO2 T11791219,M
OOA,2026-01-26 14:35,1.00,-6.70,69.32,300.00,10.00,0.00,30.42,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-15.91,KOOA 261435Z AUTO 30010KT 10SM CLR M17/M21 A3042 RMK AO2 T11731215,M
OOA,2026-01-26 14:55,2.00,-5.80,69.11,290.00,9.00,0.00,30.42,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-13.79,KOOA 261455Z AUTO 29009KT 10SM CLR M17/M21 A3042 RMK AO2 T11671210,M
OOA,2026-01-26 15:15,3.00,-4.70,69.56,280.00,9.00,0.00,30.42,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-12.55,KOOA 261515Z AUTO 28009KT 10SM CLR M16/M20 A3042 RMK AO2 T11621204,M
